stratum,source_listing_id,title,description,price_raw,area_raw,parsed_price,parsed_area,parsed_neighborhood,parsed_type,correct_price,correct_area,correct_neighborhood,correct_type,correct_building,verified_by,notes
random,banesa-48933,Banese me qira Te Parku i Qytetit,"Leshohet banese me qira te Parku i qytetit,Kati 3
Banesa ka kete renditje:
- 2 dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
Qmimi 270€
bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511",270 EUR,75,270.00,75.0,Parku i Qytetit,rent,,,,,,,
random,banesa-52894,Banese me qira afer shkolles fillore Gjergj Fishta,"Leshohet banese me qira afer shkolles fillore Gjergj Fishta, Adresa. Rr Ismail dumoshi.
Banesa ka kete renditje:
- 3 dhoma gjumi
- sallon dhe kuzhine
- banjo
- depo
- ballkon
- koridor
parking

kati 2.
Qmimi 500€
bit.ly/3n3a6PU


Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511

049 124 677
+383 49 124 677",500 EUR,0,500.00,,,rent,,,,,,,
random,banesa-54064,Banese me qira ne lagjen Mati 1,"Leshohet banese me qira ne Mati 1,Rr Shaqir Ingrishta
Banesa ka kete renditje:
-  dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
Qmimi 230€
bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677
044 333 511
+383 44 333 511",230 EUR,60,230.00,60.0,Mati,rent,,,,,,,
random,banesa-47688,Banese me qira ne lagjen Dardani,"Banesë me qira në lagjen Dardani,Dugagjini Rezidenc,leshohet per veprimtari afariste,lift funksional dhe nxemje qendrore.
Kati:8
Sipërfaqe:92
Çmimi i qirasë:450
Renditja:
♦Sallon me kuzhinë
♦3 Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 44393 777",450 EUR,92,450.00,92.0,Dardania,rent,,,,,,,
random,banesa-73710,Banese me qira ne lagjen Arberia,"Leshohet banese me qira ne Lagjen Arberia ( te komuna e re ). e mobiluar me mobile druri Amerikane dhe dere te blinduar.

Banesa ka kete renditje:
- Sallon me kuzhine
- 2 dhoma gjumi
- Banjo
- Korridori
Siperfaqe: 75m2
Cmimi: 330 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin:
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",330 EUR,75,330.00,75.0,Arbëria,rent,,,,,,,
random,banesa-47329,Zyre Me Qira ne Qender,"Leshohet Zyre Me Qira ne Qender afer sheshit ne rrugen Sylejman Vokshi
Banesa ka kete renditje:
-2 njesi
- banjo
- ballkon
- koridor
Qmimi 250€
bit.ly/3n3a6PU


Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511





",250 EUR,45,250.00,45.0,Qendra,rent,,,,,,,
random,banesa-81836,Shitet banesa te Bregu i Diellit,"SHITET banesa te Bregu I Diellit, rruga Ibrahim Pacolli.  Banesa është e re, e sapo perfunduar, e pa mobiluar dhe e gatshme për banim.
Ndodhet në katin e V, ka ashensor.  Ka hapësirë për parkim. Ofron hapësira komode dhe të shfrytëzuara për një familje
Sipërfaqja: 89.32m²
Çmimi: 1500m²
Renditja:
•	Sallon dhe Kuzhinë
•	2 Dhoma gjumi
•	2 Banjo
•	Depo
•	Ballkon
•	Koridor

Kodi: 3645

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.in",1 EUR,89,1.00,89.0,,sale,,,,,,,
random,banesa-40140,Banese me qira ne Lagje te Spitalit,"
Leshohet banese me qira ne Lagjen e Spitalit
Banesa ka kete renditje:
- 1 dhome gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
-Shpajz
Qmimi 250€

Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677",250 EUR,55,250.00,55.0,Spitali,rent,,,,,,,
random,banesa-81272,Banesë me qira në Emshir,"Lëshohet me qira banesa në Emshir, rr.Hysen Gashi.  Banesa është e mobiluar në tërësi, në mënyrë moderne, e gatshme dhe shumë e përshtatshme për banim.
Banesa është e re, ka të gjitha pajisjet e nevojshme funksionale. Sistemin e ngrohjes e ka me Termokos.
Ka depo dhe hapësirë për parkim.
Çmimi: 500
Rënditja
•	Sallon dhe Kuzhinë
•	2 Dhoma gjumi
•	Banjo&WC
•	Ballkon
•	Koridor

Kodi: 3588

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
",500 EUR,1,500.00,,Emshir,rent,,,,,,,
random,banesa-80118,Banesë me qira në Lakrishtë,"Lëshohet me qira banesa në Lakrishtë, Banesa është e mobiluar në tërësi, në mënyrë moderne dhe shumë përshtatshme për banim.
Banesa ka të gjitha pajisjet e nevojshme funksionale. Ndodhet në katin e 7. Sistemin e ngrohjes e ka me Termokos.
Sipërfaqe: 120m²
Çmimi: 500
Rënditja
• Sallon dhe Kuzhinë
• 2 Dhoma gjumi
• Banjo
• Koridor
• Ballkon
Kodi: 3455
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

ap",500 EUR,120,500.00,120.0,Lakrishte,rent,,,,,,,
random,banesa-48645,GASONIERA ME QERA AFER HOTEL GRAND-IT,"● Banese per qera ne Qender(Afer Hotel Grand)
● Kati perdhese ; Sipërfaqe - 15m²
● 1 Hapsire (Dhome dite,banjo)
● Posedon ngrohje qendrore Termokos
● Çmimi 150€

● Tel. & Viber: 049/888801
● Email:
[email protected]

● Facebook:
www.facebook.com/ZOGUREALESTATE
",150 EUR,15,150.00,15.0,,rent,,,,,,,
random,banesa-52455,Banese me qira ne Emshir,"Leshohet banese me qira ne Emshir, objekti i Nartelit te banesat e Arabve.
Banesa ndodhet ne katin e 1, dhe ka ngrohje me termokos.

Banesa ka kete renditje:
- dhom gjumi
- sallon dhe kuzhine
- banjo
- koridor
- depo
- ballkon


Qmimi 250€
bit.ly/3n3a6PU


Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511
",250 EUR,60,250.00,60.0,Emshir,rent,,,,,,,
random,banesa-60523,Banese me qira ne Lagje te Spitalit,"Banesë me qira në lagjen  e Spitalit, banesa eshte e mobiluar ne teresi
Sipërfaqe:80
Çmimi i qirasë:320
Renditja:
♦Sallon me kuzhinë
♦2 Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+38344 393 777
",320 EUR,80,320.00,80.0,Spitali,rent,,,,,,,
random,banesa-40036,Leshohet banese me qira ne Aktash,"
Leshohet banese me qira ne Aktash
Banesa ka kete renditje:
- 2 dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
-Shpajz
Qmimi 290€

Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677",290 EUR,69,290.00,69.0,Aktash,rent,,,,,,,
random,banesa-64176,Banese me qira ne lagjen Ulpiane,"Banesë me qira në lagjen Ulpiane, banesa eshte e mobiluar ne teresi,
Sipërfaqe:69
Çmimi i qirasë:400
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦2 Ballkona
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 44 393 777
",400 EUR,69,400.00,69.0,Ulpiana,rent,,,,,,,
random,banesa-79039,Banesë me qira në Emshir,"Lëshohet me qira banesa në Emshir, në kompleksin banesor: EXDC. Banesa është e mobiluar në tërësi dhe e pershtatshme për banim.
Banesa ndodhet në katin e 6, posedon ashensor.
Sipërfaqe: 56m²
Çmimi: 330
Rënditja
•	Sallon dhe Kuzhinë
•	Dhomë gjumi
•	Banjo & WC
•	Koridor

Kodi: 3268

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/prof",330 EUR,56,330.00,56.0,Emshir,rent,,,,,,,
random,banesa-78559,Banese me qira ne lagjen Mati 1,"Leshohet banesa me qira ne lagjen Mati 1, rruga Ndue Perlleshi.
Banesa gjendet te kompleksi RREZJA, katin e 1(pare) dhe posedon lift (ashensor).
Posedon kete renditje:
Salloni
Kuzhina
2 Dhoma Gjumi
Banjo
Ballkon
Koridor.
Banesa eshte teresisht e mobiluar dhe e gatshme per banim.
Ne afersi te baneses eshte afer shkolla fillore ""Iliria"", parku per femije dhe gjithashtu hapesire e mjaftueshme parkingu.
Gjithashtu banesa posedon ngrohje qendrore individuale me rryme si dhe klime.
Qmimi:300E(+depozit",300 EUR,85,300.00,85.0,Mati,rent,,,,,,,
random,banesa-30174,Shitet banesa ne lagjen Ulpiana,"Shitet banesa ne lagjen Ulpiana perballe AAK-se, kati i 2-te e mobiluar, dokumentacioni, ne rregull, mund te perdoret edhe per zyre, 22m2.

Renditja:
Sallon me kuzhine / Banjo
Qmimi: 31 000 €

Per me shume informata rreth kesaj banese mund te na shkruani linkun me id ose nje screenshot te shpalljes, apo nje kerkese tuajen per banesa tjera, ne kete numer telefoni:
045 190 019
WhatsApp & Viber
+383 45 190 019","31,000 EUR",22,31000.00,22.0,Ulpiana,sale,,,,,,,
random,banesa-78325,Banesë me qira te Lagjia e Spitalit,"Lëshohet me qira banesa te Lagjia e Spitalit. Banesa është e re, e mobiluar në tërësi dhe shumë e përshtatshme për banim.
Banesa është e pabanuar më parë, lëshohet vetëm për çifte ose moter, vëlla.
Çmimi: 300
Rënditja:
•	Sallon dhe Kuzhinë
•	1 Dhomë gjumi
•	Banjo
•	Ballkon
•	Koridor

Kodi: 3217

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqir",300 EUR,1,300.00,,Spitali,rent,,,,,,,
random,banesa-56935,Banese me qira ne lagjen Rruga B 1+1,"Banesë me qira në lagjen Rruga B,te Alko Group,te kafiteria DelPosto.Banesa eshte e mobiluar ne teresi dhe me pamje nga lindja.Lift funksional.
Kati:4
Sipërfaqe:55 m2
Çmimi i qirasë:350
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+38344 393 777
",350 EUR,55,350.00,55.0,,rent,,,,,,,
random,banesa-79187,Banese me qira ne Lakrishte,"Leshohet banesa me qera ne Lakrishte - 75m2
Banesa eshte ne katin e peste, posedon 2 dhoma gjumi, dhome dite, kuzhine, banjo e ballkon.
Banesa eshte komplet e mobiluar dhe me te gjitha pajisjet e nevojshme per banim.
Çmimi 450€
bit.ly/3n3a6PU


Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677
044 333 511
+383 44 333 511",450 EUR,75,450.00,75.0,Lakrishte,rent,,,,,,,
random,banesa-68211,Shitet banesa te Bregu i Diellit,"SHITET banesa te Bregu i Diellit, mbrapa Royal Mall.
Banesa është e mobiluar dhe e gatshme për banim.
Banesa ndodhet në katin e 3. Ka sistemin e ngrohjes me rrymë.

Sipërfaqe 78m²
Çmimi: 90.000
Rënditja
• Sallon dhe kuzhinë
• 2 Dhoma gjumi
• Banjo
• Ballkon

Kontaktoni në 045190019","90,000 EUR",107,90000.00,107.0,,sale,,,,,,,
random,banesa-52121,Banese me qira ne lagjen FushKosove 1+1,"2 Banesa me qira në lagjen qender te rrethi i Fushekosove. Banesa eshte komplet e mobiluar, moderne shume komode per banim pothuajse te reja mobilet .
Kati: 5-te lift funksional
Sipërfaqe: 55m2
Çmimi I qirasë: 180 € plus depozit , afatgjate
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor
Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, ose mund të na kontaktoni në këtë numër telefoni
044/393-777
WhatsApp & Viber
+383 44 39",180 EUR,55,180.00,55.0,,rent,,,,,,,
random,banesa-61372,SHITET  BANESA NE ULPIANE!,"SHITET BANESA NE ULPIAN !
Lagjia ""Ulpiana Zona Qender"" afer shkolles se mjeksise perball mbikalimit
62m2 kati 3
Banesa eshte e renovuar komlet me nje standard shume te lart
Banesa shitet me mobile
Banesa ka kete renditje:
- 2 dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
- Depo
Qmimi 125000!
bit.ly/3n3a6PU


Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677

","125,000 EUR",62,125000.00,62.0,,sale,,,,,,,
random,banesa-80738,Banesë/zyre me qira në Tophane,"Lëshohet me qira banesa/zyre në lagjen Tophane, Banesa është e gatshme dhe e përshtatshme për punë.
Sipërfaqe: 60m²
Çmimi: 280
Rënditja
• Kuzhinë
• 2 Hapësira pune
• Banjo
• Ballkon
• Koridor
Kodi: 3512
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

gjirafa.com/…

esa&amp;llshp=Qira
ose mund të na kontaktoni në këtë ",280 EUR,60,280.00,60.0,Tophane,rent,,,,,,,
random,banesa-73053,Banesë me qira në Lakrishtë,"Lëshohet me qira banesa në Lakrishtë. E mobiluar në tërësi dhe shumë e përshtatshme për banim.

Banesa ndodhet në katin e 5 dhe posedon ashensor.
Sipërfaqe: 75m²
Çmimi: 400
Renditja:
•	Sallon dhe Kuzhinë
•	2 Dhoma gjumi
•	Banjo
•	Ballkon

Kodi: 2902

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

gjirafa.com/…

esa&a",400 EUR,75,400.00,75.0,Lakrishte,rent,,,,,,,
random,banesa-80858,Banesë me qira në Arbëri,"Lëshohet me qira banesa në Arbëri, rruga ‘Ferid Curri’, përball Minimax-it. Banes është e re, e mobiluar në tërësi, e gatshme dhe shumë e përshtatshme për banim.
Banesa ndodhet në katin e 2, posedon ashensor.
Sipërfaqe: 130m²
Çmimi: 600
Rënditja
• Sallon dhe Kuzhinë
• 3 Dhoma gjumi
• Banjo
• Koridor
• Depo
• Ballkon
Kodi: 3527
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta a",600 EUR,130,600.00,130.0,Arbëria,rent,,,,,,,
random,banesa-53079,Banese me qira ne lagjen Arberia,"Banesë me qira në lagjen Arberia,ne rrugen Vicianum,afer Meridianit dhe Viva Fresh Store kompleksi Tregtia
Banesa eshte e mobiluar ne tersi e pabanuar me pare
Kati:6
Sipërfaqe:67m2
Çmimi i qirasë:300
Renditja:
♦Sallon me kuzhinë
♦1Dhomë gjumi
♦Banjo dhe shpajz
♦Ballkon
♦Korridor
Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 44 393 777",300 EUR,67,300.00,67.0,Arbëria,rent,,,,,,,
random,banesa-79851,Banese me qira ne Qender,"Leshohet banese me qira ne Qender afer ministrise se Arsimit, gjendet ne katin e 8-te me lift funksional, ngrohje qendrore me termokos.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- Dhome gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 500 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",500 EUR,66,500.00,66.0,Qendra,rent,,,,,,,
random,banesa-78237,Banesë me qira në Lagjen e Spitalit,"Lëshohet me qira banesa në Lagjen e Spitalit, në rrugën A. Banesa është e përshtatshme për zyre dhe për banim.
Sistemin e ngrohjes e ka me Termokos. Banesa mund të mobilohet me kërkesë të klientit për banim.
Sipërfaqe: 134m²
Çmimi: 400
Rënditja:
•	Sallon dhe Kuzhinë
•	3 Dhoma gjumi
•	Banjo
•	Depo
•	Ballkon
•	Koridor

Kodi: 3307

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta",400 EUR,134,400.00,134.0,Spitali,rent,,,,,,,
random,banesa-78256,Banesë me qira në Lagjen e Spitalit,"Lëshohet me qira banesa në Lagjen e Spitalit. Banesa është e mobiluar dhe e përshtatshme për banim.
Sistemin e ngrohjes e ka me Termokos. Banesa ndodhet në katin e 3.
Sipërfaqe: 90m²
Çmimi: 400
Rënditja:
• Sallon dhe Kuzhinë
• 2 Dhoma gjumi
• Banjo
• Depo
• Ballkon
• Koridor
Kodi: 3308
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user",400 EUR,90,400.00,90.0,Spitali,rent,,,,,,,
random,banesa-47753,Banese me qira ne lagjen Emshir,"Banesë me qira në lagjen Kalaria te objektet e Nartelit afer statcioit te autobuseve,eshte ne katin e V,eshte e mobiluar dhe ka hapesir te mjaftushme parkingu.
Kati:V
Sipërfaqe:52 m2
Çmimi i qirasë:250
Renditja:
♦Sallon me kuzhinë
♦1 Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 44 393 777
",250 EUR,52,250.00,52.0,Emshir,rent,,,,,,,
random,banesa-46277,Super banese ne lagjen Arberia,"Banesë me qira në lagjen Arberia, banesa eshte e mobiluar ne menyre moderne afer komunes se re ,Viva fresh Meridian dhe Five Star,shume pak e banuar.
Kati:5-te, hyrja e dyte nr 21 ,mbi sensens Rest
Sipërfaqe:55m2
Çmimi i qirasë:270€ plus depoziti i obliguar
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, ose mund të na kontaktoni në këtë numër telefoni
044/393-777
WhatsApp ",270 EUR,56,270.00,56.0,Arbëria,rent,,,,,,,
random,banesa-79537,Banese ne shitje ne Rrugen A,"Shitet Banesa te Rruga A, me dalje direkte ne rrugen A, kati i 4-te. 94 m2

Banesa ka:
- Sallon
- Kuzhine
- 2 Dhoma te fjetjes
- Ballkon
- Koridor
- Depo
- Banjo
Pamje ne dy anet e nderteses lindje dhe perendim
Cmimi : 1280 euro m2

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511","1,280 EUR",94,1280.00,94.0,Lakrishte,sale,,,,,,,
random,banesa-53630,Banes ne shitje ne lagjen Bregu i Diellit 1+1,"Banesë ne shitje në lagjen Bregu i diellit perball Royall Mall.Banesa eshte e mobiluar ne teresi.
Kati:1
Sipërfaqe:48 m2 neto(54 Bruto).
Çmimi I shitjes:68 000
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+38344 393 777","68,000 EUR",48,68000.00,48.0,Bregu i Diellit,sale,,,,,,,
random,banesa-41764,Banese me qira ne lagjen e Spitalit,"Leshohet banese me qira ne Lagje te Spitalit,objekti te Super Viven
Banesa ka kete renditje:
- 2 dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
-Depo
Qmimi 300€
bit.ly/3n3a6PU


Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511




",300 EUR,76,300.00,76.0,Spitali,rent,,,,,,,
random,banesa-83249,Lëshohet banesa (Kat Shtëpie) me qera në lagjën Aktash,"Lëshohet banesa (Kat Shtëpie) me qera në lagjën Aktash. Banesa është në katin e II-të, ka sipërfaqe prej 150m², dhe përbëhet nga një salloni,  një kuzhinë,  tryezari, dy dhoma gjumi, një banjo, dy ballkona, shpajz,…Në banesë ka ngrohje qëndrore, uje dhe rrymë 24h, alarm, kamera. Banesa është e mobiluar në tërsi. Pronari i paguan te gjitha shpenëzimet, përveç rrymës!… Për më shumë ju lutemi të na kontaktoni në këtë Nr, tel ose na vizitoni në web faqën tonë.....

045 / 774 - 477
www.prishtinaestat",500 EUR,150,500.00,150.0,,rent,,,,,,,
random,banesa-52199,Banes ne shitje ne lagjen Ulpiane 1+1,"Banesë ne shitje në lagjen Ulpiana.Banesa gjendet ne soliterin e trete(3),eshte ndertim i vjeter dhe ka nje renditje shume te pershtateshme per banim.Afer baneses gjenden te gjitha komoditetet per te cilat keni nevoje gjate dites.
Dokumentacioni eshte i rregullt me fleteposeduese.
Kati:8
Sipërfaqe:52
Çmimi I shitjes:1200 m2
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  o","1,200 EUR",52,1200.00,52.0,Ulpiana,sale,,,,,,,
